Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Region,Country,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Order_Status,Delivery_Days,Promised_Delivery_Days,On_Time_Delivery
ORD-00176,2024-03-12,CUST-0242,Customer 242,Corporate,North America,Canada,Partner,Accessories,USB-C Hub,4,1480.72,0.05,5626.74,3394.78,2231.96,PayPal,Completed,9,9,Yes
ORD-00749,2024-03-14,CUST-0192,Customer 192,Small Business,Latin America,Brazil,Online,Office Supplies,Premium Paper,4,1343.93,0.08,4945.66,2871.01,2074.65,Cash,Completed,2,3,Yes
ORD-00242,2024-03-14,CUST-0214,Customer 214,Corporate,Latin America,Brazil,Retail Store,Furniture,Storage Cabinet,10,1098.96,0.15,9341.16,6183.01,3158.15,Cash,Completed,5,9,Yes
ORD-00861,2024-03-14,CUST-0228,Customer 228,Small Business,Middle East,Pakistan,Retail Store,Office Supplies,Ink Cartridge,10,1102.14,0.05,10470.33,6914.8,3555.53,Cash,Returned,2,3,Yes
ORD-00700,2024-03-14,CUST-0021,Customer 21,Corporate,Europe,Germany,Online,Technology,Laptop Pro 14,1,705.97,0.05,670.67,468.36,202.31,Bank Transfer,Completed,8,11,Yes
ORD-00219,2024-03-15,CUST-0150,Customer 150,Small Business,Asia Pacific,Australia,Partner,Technology,Wireless Router,4,1274.32,0.02,0.0,3869.99,0.0,Cash,Cancelled,14,11,No
ORD-00390,2024-03-15,CUST-0176,Customer 176,Corporate,Middle East,UAE,Online,Furniture,Standing Desk,3,1465.92,0.1,3957.98,2980.55,977.43,PayPal,Shipped,2,11,Yes
ORD-00644,2024-03-15,CUST-0067,Customer 67,Corporate,Europe,France,Online,Furniture,Conference Table,2,969.45,0.05,1841.96,1192.84,649.12,Credit Card,Returned,2,3,Yes
ORD-00082,2024-03-15,CUST-0136,Customer 136,Corporate,Asia Pacific,Singapore,Retail Store,Accessories,Mechanical Keyboard,2,1173.26,0.02,2299.59,1663.84,635.75,PayPal,Completed,13,3,No
ORD-01163,2024-03-16,CUST-0159,Customer 159,Consumer,Europe,Germany,Online,Office Supplies,Office Organizer,1,549.53,0.05,522.05,341.03,181.02,Bank Transfer,Completed,11,6,No
ORD-00798,2024-03-16,CUST-0030,Customer 30,Corporate,Asia Pacific,India,Partner,Technology,Laptop Pro 14,5,719.74,0.15,3058.9,2125.51,933.39,Credit Card,Completed,3,8,Yes
ORD-00170,2024-03-16,CUST-0030,Customer 30,Consumer,Asia Pacific,Singapore,Retail Store,Office Supplies,Ink Cartridge,1,840.06,0.15,714.05,526.92,187.13,Bank Transfer,Completed,13,10,No
ORD-00019,2024-03-16,CUST-0169,Customer 169,Corporate,Europe,Germany,Online,Office Supplies,Office Organizer,5,906.64,0.08,0.0,2793.28,0.0,Credit Card,Cancelled,9,6,No
ORD-00423,2024-03-17,CUST-0073,Customer 73,Consumer,North America,Canada,Partner,Technology,Business Monitor,9,1449.5,0.05,12393.22,8672.19,3721.03,PayPal,Completed,14,8,No
ORD-00202,2024-03-18,CUST-0035,Customer 35,Corporate,North America,United States,Online,Furniture,Executive Chair,5,1419.09,0.2,5676.36,3274.16,2402.2,Credit Card,Completed,8,5,No
ORD-01398,2024-03-18,CUST-0244,Customer 244,Small Business,North America,Canada,Retail Store,Technology,Business Monitor,3,1763.4,0.02,5184.4,2964.11,2220.29,Bank Transfer,Completed,3,3,Yes
ORD-00132,2024-03-18,CUST-0223,Customer 223,Corporate,North America,United States,Retail Store,Technology,Tablet X,6,566.55,0.05,3229.33,2094.63,1134.7,PayPal,Completed,3,8,Yes
ORD-00583,2024-03-19,CUST-0112,Customer 112,Consumer,Europe,United Kingdom,Online,Furniture,Standing Desk,7,1572.79,0.1,9908.58,6545.35,3363.23,Bank Transfer,Completed,10,8,No
ORD-01231,2024-03-19,CUST-0135,Customer 135,Corporate,Latin America,Brazil,Online,Technology,Laptop Pro 14,4,427.9,0.1,1540.44,1094.46,445.98,PayPal,Shipped,10,7,No
ORD-01284,2024-03-19,CUST-0056,Customer 56,Consumer,North America,Canada,Online,Furniture,Standing Desk,1,1625.97,0.05,1544.67,1227.18,317.49,Bank Transfer,Completed,12,11,No
ORD-01129,2024-03-20,CUST-0115,Customer 115,Consumer,Europe,France,Retail Store,Office Supplies,Printer,3,1106.83,0.05,3154.47,1989.22,1165.25,Cash,Completed,3,7,Yes
ORD-00814,2024-03-20,CUST-0142,Customer 142,Consumer,Latin America,Mexico,Online,Technology,Wireless Router,6,711.17,0.02,4181.68,3030.99,1150.69,Credit Card,Completed,10,9,No
ORD-01346,2024-03-20,CUST-0240,Customer 240,Corporate,Europe,France,Online,Furniture,Executive Chair,3,1233.34,0.0,3700.02,2397.87,1302.15,Credit Card,Completed,13,9,No
ORD-01313,2024-03-21,CUST-0091,Customer 91,Corporate,Asia Pacific,India,Online,Furniture,Standing Desk,5,1578.85,0.1,7104.82,5687.75,1417.07,Bank Transfer,Completed,11,4,No
ORD-01016,2024-03-23,CUST-0290,Customer 290,Corporate,Latin America,Brazil,Partner,Technology,Tablet X,8,1300.59,0.0,10404.72,7470.35,2934.37,Credit Card,Completed,12,7,No
ORD-01414,2024-03-23,CUST-0222,Customer 222,Consumer,North America,United States,Online,Technology,Tablet X,6,1127.7,0.05,6427.89,3904.65,2523.24,Credit Card,Completed,6,11,Yes
ORD-01217,2024-03-24,CUST-0225,Customer 225,Consumer,North America,United States,Retail Store,Accessories,Webcam,1,319.9,0.15,271.91,170.44,101.47,Bank Transfer,Returned,6,6,Yes
ORD-01127,2024-03-24,CUST-0288,Customer 288,Consumer,North America,United States,Online,Furniture,Storage Cabinet,4,622.59,0.15,0.0,1111.65,0.0,Credit Card,Cancelled,6,5,No
ORD-00256,2024-03-26,CUST-0226,Customer 226,Small Business,Asia Pacific,Australia,Online,Accessories,USB-C Hub,8,466.75,0.08,3435.28,2418.5,1016.78,Bank Transfer,Completed,10,9,No
ORD-00941,2024-03-26,CUST-0013,Customer 13,Corporate,North America,United States,Partner,Office Supplies,Office Organizer,6,1264.84,0.1,6830.14,3758.94,3071.2,Bank Transfer,Completed,10,11,Yes
ORD-00164,2024-03-26,CUST-0146,Customer 146,Corporate,Asia Pacific,India,Online,Office Supplies,Premium Paper,8,1333.54,0.08,9814.85,6744.43,3070.42,Credit Card,Shipped,1,3,Yes
ORD-00606,2024-03-27,CUST-0008,Customer 8,Consumer,Europe,Germany,Partner,Accessories,Mechanical Keyboard,10,233.11,0.08,2144.61,1649.29,495.32,Credit Card,Completed,4,10,Yes
ORD-01314,2024-03-27,CUST-0135,Customer 135,Corporate,Middle East,UAE,Online,Accessories,Wireless Mouse,9,336.04,0.05,2873.14,2317.11,556.03,PayPal,Returned,8,4,No
ORD-01382,2024-03-27,CUST-0146,Customer 146,Corporate,Europe,United Kingdom,Online,Technology,Tablet X,10,1072.62,0.1,9653.58,5294.5,4359.08,Cash,Completed,6,7,Yes
ORD-00964,2024-03-27,CUST-0049,Customer 49,Consumer,Europe,France,Online,Accessories,Webcam,8,1322.92,0.15,8995.86,5196.93,3798.93,PayPal,Completed,8,9,Yes
ORD-00305,2024-03-28,CUST-0122,Customer 122,Corporate,Middle East,Pakistan,Online,Furniture,Conference Table,3,45.19,0.02,132.86,73.3,59.56,Cash,Completed,8,4,No
ORD-00449,2024-03-28,CUST-0053,Customer 53,Consumer,Europe,Germany,Retail Store,Office Supplies,Premium Paper,5,791.7,0.0,3958.5,2755.95,1202.55,Credit Card,Completed,12,10,No
ORD-01023,2024-03-29,CUST-0242,Customer 242,Consumer,Latin America,Mexico,Retail Store,Technology,Laptop Pro 14,10,1234.88,0.08,11360.9,8886.49,2474.41,Cash,Completed,7,3,No
ORD-01341,2024-03-31,CUST-0147,Customer 147,Corporate,North America,United States,Online,Furniture,Storage Cabinet,2,1418.87,0.05,2695.85,1775.92,919.93,PayPal,Completed,4,7,Yes
ORD-00399,2024-03-31,CUST-0034,Customer 34,Corporate,Middle East,Saudi Arabia,Online,Technology,Wireless Router,6,707.64,0.02,4160.92,3046.38,1114.54,PayPal,Shipped,9,7,No
ORD-00033,2024-04-02,CUST-0033,Customer 33,Consumer,North America,Canada,Partner,Technology,Laptop Pro 14,8,1144.69,0.08,0.0,5588.78,0.0,Cash,Cancelled,9,11,Yes
ORD-00776,2024-04-03,CUST-0200,Customer 200,Small Business,North America,Canada,Online,Furniture,Storage Cabinet,3,542.14,0.0,1626.42,1038.28,588.14,Credit Card,Completed,6,5,No
ORD-01207,2024-04-03,CUST-0059,Customer 59,Consumer,Asia Pacific,Australia,Partner,Technology,Business Monitor,3,1018.02,0.02,2992.98,1708.69,1284.29,PayPal,Completed,11,10,No
ORD-01234,2024-04-04,CUST-0176,Customer 176,Corporate,North America,Canada,Retail Store,Technology,Laptop Pro 14,10,599.13,0.0,5991.3,4858.1,1133.2,Bank Transfer,Completed,9,10,Yes
ORD-00750,2024-04-05,CUST-0237,Customer 237,Consumer,Asia Pacific,India,Online,Furniture,Standing Desk,1,717.07,0.0,717.07,439.51,277.56,PayPal,Completed,1,10,Yes
ORD-01320,2024-04-05,CUST-0073,Customer 73,Corporate,North America,Canada,Retail Store,Technology,Laptop Pro 14,1,435.48,0.02,426.77,293.45,133.32,Cash,Completed,7,6,No
ORD-00008,2024-04-06,CUST-0098,Customer 98,Consumer,Latin America,Brazil,Online,Accessories,USB-C Hub,9,95.32,0.02,840.72,479.98,360.74,Credit Card,Completed,8,5,No
ORD-00696,2024-04-06,CUST-0182,Customer 182,Consumer,Asia Pacific,India,Online,Accessories,USB-C Hub,4,744.81,0.02,2919.66,2365.5,554.16,Credit Card,Completed,1,4,Yes
ORD-00585,2024-04-07,CUST-0049,Customer 49,Consumer,Asia Pacific,Singapore,Retail Store,Accessories,Mechanical Keyboard,5,638.12,0.15,2712.01,1645.28,1066.73,Bank Transfer,Completed,11,9,No
ORD-01031,2024-04-09,CUST-0294,Customer 294,Corporate,North America,United States,Online,Accessories,Webcam,4,725.96,0.08,2671.53,1867.05,804.48,Bank Transfer,Completed,13,3,No
ORD-00656,2024-04-11,CUST-0288,Customer 288,Consumer,North America,Canada,Retail Store,Furniture,Storage Cabinet,5,173.15,0.02,848.44,490.03,358.41,Cash,Completed,8,9,Yes
ORD-00246,2024-04-11,CUST-0017,Customer 17,Consumer,Latin America,Mexico,Online,Accessories,Webcam,3,1604.32,0.05,4572.31,2856.32,1715.99,Credit Card,Completed,11,7,No
ORD-00375,2024-04-12,CUST-0277,Customer 277,Corporate,North America,United States,Partner,Office Supplies,Printer,10,578.01,0.0,5780.1,4687.79,1092.31,PayPal,Completed,8,8,Yes
ORD-00679,2024-04-12,CUST-0022,Customer 22,Corporate,Latin America,Mexico,Online,Accessories,Mechanical Keyboard,8,1160.19,0.1,8353.37,6003.81,2349.56,Cash,Completed,9,11,Yes
ORD-01466,2024-04-12,CUST-0209,Customer 209,Corporate,North America,United States,Online,Office Supplies,Premium Paper,2,258.35,0.0,516.7,397.78,118.92,PayPal,Completed,7,7,Yes
ORD-01402,2024-04-12,CUST-0085,Customer 85,Corporate,North America,Canada,Retail Store,Furniture,Storage Cabinet,6,1135.91,0.0,6815.46,4647.13,2168.33,Cash,Completed,3,10,Yes
ORD-00844,2024-04-13,CUST-0061,Customer 61,Consumer,Latin America,Brazil,Partner,Furniture,Standing Desk,4,334.53,0.05,1271.21,932.51,338.7,Cash,Completed,14,3,No
ORD-00383,2024-04-15,CUST-0285,Customer 285,Corporate,Asia Pacific,Singapore,Online,Furniture,Standing Desk,7,333.39,0.1,2100.36,1445.75,654.61,PayPal,Shipped,7,9,Yes
ORD-00876,2024-04-15,CUST-0211,Customer 211,Corporate,North America,Canada,Online,Accessories,Mechanical Keyboard,5,644.24,0.08,2963.5,1566.17,1397.33,Credit Card,Completed,6,6,Yes
ORD-00598,2024-04-16,CUST-0239,Customer 239,Consumer,North America,Canada,Partner,Technology,Laptop Pro 14,5,1595.26,0.02,7816.77,4750.25,3066.52,Cash,Completed,8,4,No
ORD-00927,2024-04-16,CUST-0165,Customer 165,Small Business,North America,Canada,Retail Store,Office Supplies,Ink Cartridge,5,388.02,0.02,1901.3,1021.79,879.51,PayPal,Completed,12,8,No
ORD-00273,2024-04-16,CUST-0088,Customer 88,Small Business,Latin America,Mexico,Online,Technology,Business Monitor,2,753.64,0.1,1356.55,711.47,645.08,Bank Transfer,Completed,2,7,Yes
ORD-00546,2024-04-16,CUST-0092,Customer 92,Corporate,Europe,United Kingdom,Retail Store,Office Supplies,Ink Cartridge,6,1666.49,0.1,8999.05,7319.55,1679.5,Cash,Completed,2,3,Yes
ORD-00697,2024-04-17,CUST-0097,Customer 97,Consumer,Europe,United Kingdom,Online,Technology,Tablet X,7,215.73,0.15,1283.59,979.92,303.67,Credit Card,Completed,14,4,No
ORD-01424,2024-04-17,CUST-0002,Customer 2,Consumer,North America,Canada,Online,Technology,Business Monitor,8,115.28,0.0,922.24,576.3,345.94,PayPal,Completed,4,10,Yes
ORD-01145,2024-04-19,CUST-0108,Customer 108,Corporate,North America,United States,Partner,Technology,Tablet X,1,494.27,0.15,420.13,341.63,78.5,Cash,Completed,2,5,Yes
ORD-01345,2024-04-20,CUST-0053,Customer 53,Corporate,Middle East,Pakistan,Online,Technology,Wireless Router,4,196.05,0.05,744.99,467.94,277.05,Bank Transfer,Completed,1,3,Yes
ORD-00388,2024-04-20,CUST-0098,Customer 98,Corporate,North America,Canada,Online,Accessories,Wireless Mouse,3,1248.24,0.1,3370.25,2524.38,845.87,Cash,Completed,3,8,Yes
ORD-01238,2024-04-20,CUST-0107,Customer 107,Small Business,Europe,United Kingdom,Online,Technology,Laptop Pro 14,6,1278.31,0.02,7516.46,4114.32,3402.14,Credit Card,Completed,3,3,Yes
ORD-01115,2024-04-20,CUST-0066,Customer 66,Corporate,Asia Pacific,Australia,Online,Accessories,USB-C Hub,9,1474.92,0.05,12610.57,6650.77,5959.8,Bank Transfer,Completed,10,7,No
ORD-00150,2024-04-20,CUST-0158,Customer 158,Consumer,North America,Canada,Retail Store,Technology,Tablet X,10,948.63,0.05,9011.98,5874.44,3137.54,Cash,Completed,1,5,Yes
ORD-00637,2024-04-20,CUST-0271,Customer 271,Consumer,Asia Pacific,India,Retail Store,Accessories,Mechanical Keyboard,7,974.53,0.08,0.0,5126.65,0.0,Cash,Cancelled,8,3,No
ORD-00470,2024-04-20,CUST-0046,Customer 46,Consumer,Latin America,Mexico,Online,Accessories,Mechanical Keyboard,5,137.89,0.0,689.45,455.11,234.34,Bank Transfer,Completed,3,5,Yes
ORD-00129,2024-04-20,CUST-0158,Customer 158,Consumer,North America,Canada,Online,Accessories,Webcam,6,804.63,0.05,4586.39,3449.44,1136.95,Cash,Completed,6,4,No
ORD-01005,2024-04-20,CUST-0255,Customer 255,Consumer,Middle East,Pakistan,Retail Store,Furniture,Executive Chair,2,1014.23,0.02,1987.89,1156.11,831.78,Bank Transfer,Completed,7,11,Yes
ORD-00105,2024-04-21,CUST-0159,Customer 159,Small Business,Latin America,Mexico,Online,Technology,Tablet X,3,622.42,0.05,0.0,1068.8,0.0,Credit Card,Cancelled,7,9,Yes
ORD-01077,2024-04-21,CUST-0058,Customer 58,Consumer,Europe,Germany,Online,Office Supplies,Premium Paper,5,1222.34,0.08,5622.76,4356.66,1266.1,Credit Card,Completed,8,6,No
ORD-00787,2024-04-21,CUST-0084,Customer 84,Small Business,Asia Pacific,Singapore,Retail Store,Office Supplies,Ink Cartridge,6,485.08,0.05,2764.96,1938.2,826.76,Bank Transfer,Completed,5,4,No
ORD-00918,2024-04-22,CUST-0132,Customer 132,Small Business,Latin America,Mexico,Online,Furniture,Standing Desk,3,61.41,0.08,169.49,128.38,41.11,Cash,Completed,4,11,Yes
ORD-00348,2024-04-22,CUST-0112,Customer 112,Small Business,North America,Canada,Online,Furniture,Standing Desk,7,974.19,0.05,6478.36,3749.36,2729.0,Bank Transfer,Completed,4,5,Yes
ORD-00936,2024-04-23,CUST-0151,Customer 151,Consumer,North America,United States,Retail Store,Accessories,USB-C Hub,7,234.63,0.0,1642.41,995.64,646.77,Bank Transfer,Completed,2,11,Yes
ORD-01426,2024-04-23,CUST-0064,Customer 64,Consumer,Latin America,Mexico,Retail Store,Office Supplies,Office Organizer,7,1643.33,0.02,11273.24,7609.89,3663.35,PayPal,Returned,12,7,No
ORD-00057,2024-04-23,CUST-0147,Customer 147,Consumer,North America,Canada,Online,Furniture,Executive Chair,1,436.4,0.0,0.0,300.97,0.0,Bank Transfer,Cancelled,6,10,Yes
ORD-00282,2024-04-24,CUST-0026,Customer 26,Small Business,Europe,United Kingdom,Partner,Technology,Tablet X,10,1681.12,0.05,15970.64,8370.18,7600.46,Bank Transfer,Completed,11,8,No
ORD-00210,2024-04-24,CUST-0181,Customer 181,Corporate,North America,United States,Online,Accessories,USB-C Hub,7,616.31,0.08,3969.04,2152.41,1816.63,Cash,Completed,6,5,No
ORD-00718,2024-04-26,CUST-0190,Customer 190,Corporate,Latin America,Mexico,Retail Store,Technology,Laptop Pro 14,6,1339.32,0.0,8035.92,5113.24,2922.68,Bank Transfer,Completed,7,3,No
ORD-00910,2024-04-27,CUST-0125,Customer 125,Consumer,Europe,United Kingdom,Partner,Furniture,Storage Cabinet,7,992.26,0.15,5903.95,4031.28,1872.67,PayPal,Completed,10,8,No
ORD-00477,2024-04-27,CUST-0068,Customer 68,Consumer,North America,Canada,Retail Store,Technology,Business Monitor,1,648.76,0.05,616.32,478.56,137.76,PayPal,Completed,13,6,No
ORD-00418,2024-04-27,CUST-0265,Customer 265,Small Business,Europe,Germany,Online,Technology,Wireless Router,4,985.15,0.1,3546.54,2895.81,650.73,Bank Transfer,Completed,13,5,No
ORD-00887,2024-04-28,CUST-0171,Customer 171,Small Business,Asia Pacific,Australia,Online,Furniture,Standing Desk,2,294.27,0.05,559.11,394.83,164.28,Bank Transfer,Shipped,6,9,Yes
ORD-00488,2024-04-28,CUST-0091,Customer 91,Corporate,Europe,France,Online,Furniture,Storage Cabinet,6,774.97,0.0,4649.82,3301.06,1348.76,Bank Transfer,Completed,1,9,Yes
ORD-00007,2024-04-29,CUST-0285,Customer 285,Corporate,North America,Canada,Retail Store,Technology,Business Monitor,5,816.74,0.1,3675.33,2150.09,1525.24,Credit Card,Completed,6,11,Yes
ORD-00880,2024-04-29,CUST-0070,Customer 70,Corporate,North America,Canada,Retail Store,Office Supplies,Printer,8,426.21,0.05,3239.2,2322.5,916.7,PayPal,Shipped,4,10,Yes
ORD-00009,2024-04-29,CUST-0211,Customer 211,Corporate,Asia Pacific,Singapore,Partner,Office Supplies,Printer,7,599.19,0.15,3565.18,1854.06,1711.12,Cash,Completed,5,9,Yes
ORD-01195,2024-04-29,CUST-0059,Customer 59,Consumer,North America,Canada,Online,Furniture,Executive Chair,4,1613.01,0.1,5806.84,4194.47,1612.37,PayPal,Completed,13,10,No
ORD-00543,2024-04-30,CUST-0109,Customer 109,Small Business,North America,United States,Retail Store,Furniture,Storage Cabinet,6,501.67,0.05,2859.52,1978.61,880.91,Bank Transfer,Completed,10,10,Yes
ORD-00147,2024-05-01,CUST-0064,Customer 64,Corporate,Asia Pacific,Australia,Online,Office Supplies,Office Organizer,6,1573.28,0.08,8684.51,6019.03,2665.48,Credit Card,Completed,7,9,Yes
ORD-01361,2024-05-02,CUST-0022,Customer 22,Small Business,Latin America,Mexico,Partner,Furniture,Standing Desk,9,1059.79,0.1,8584.3,6865.28,1719.02,Bank Transfer,Completed,11,5,No
ORD-01319,2024-05-02,CUST-0023,Customer 23,Small Business,North America,United States,Online,Technology,Business Monitor,2,1603.45,0.15,2725.86,1882.6,843.26,PayPal,Completed,10,6,No
ORD-00468,2024-05-03,CUST-0212,Customer 212,Corporate,Latin America,Brazil,Online,Technology,Tablet X,9,1523.65,0.15,11655.92,7254.19,4401.73,Cash,Completed,5,4,No
ORD-00940,2024-05-03,CUST-0294,Customer 294,Consumer,Asia Pacific,India,Online,Accessories,Wireless Mouse,7,1724.29,0.15,10259.53,5342.74,4916.79,Bank Transfer,Completed,11,5,No
ORD-01472,2024-05-04,CUST-0209,Customer 209,Consumer,Middle East,Pakistan,Online,Technology,Business Monitor,5,896.48,0.15,3810.04,2598.39,1211.65,Credit Card,Completed,13,11,No
ORD-00459,2024-05-04,CUST-0252,Customer 252,Small Business,North America,United States,Online,Technology,Tablet X,2,1299.58,0.02,2547.18,2055.5,491.68,PayPal,Returned,3,6,Yes
ORD-00310,2024-05-05,CUST-0239,Customer 239,Corporate,North America,Canada,Online,Furniture,Conference Table,3,1274.2,0.05,3631.47,1967.55,1663.92,Bank Transfer,Shipped,11,10,No
ORD-01435,2024-05-05,CUST-0183,Customer 183,Consumer,North America,Canada,Retail Store,Technology,Tablet X,7,581.23,0.0,4068.61,2741.5,1327.11,PayPal,Returned,13,10,No
ORD-01043,2024-05-09,CUST-0035,Customer 35,Corporate,Europe,France,Online,Accessories,Webcam,10,409.23,0.05,3887.68,2736.62,1151.06,PayPal,Completed,6,7,Yes
ORD-00949,2024-05-09,CUST-0157,Customer 157,Corporate,Latin America,Mexico,Partner,Technology,Tablet X,8,385.19,0.0,3081.52,2167.43,914.09,PayPal,Completed,3,8,Yes
ORD-00882,2024-05-10,CUST-0179,Customer 179,Corporate,Asia Pacific,Australia,Retail Store,Accessories,USB-C Hub,4,463.39,0.0,1853.56,1171.44,682.12,Bank Transfer,Completed,6,6,Yes
ORD-01293,2024-05-10,CUST-0134,Customer 134,Small Business,Asia Pacific,Singapore,Retail Store,Technology,Tablet X,10,643.15,0.1,5788.35,3337.44,2450.91,Credit Card,Completed,5,10,Yes
ORD-00639,2024-05-11,CUST-0062,Customer 62,Corporate,North America,Canada,Retail Store,Office Supplies,Ink Cartridge,7,1267.35,0.02,8694.02,5867.61,2826.41,Bank Transfer,Completed,3,7,Yes
ORD-01194,2024-05-11,CUST-0300,Customer 300,Small Business,Asia Pacific,Singapore,Online,Office Supplies,Printer,2,923.81,0.0,1847.62,1467.77,379.85,Bank Transfer,Completed,3,5,Yes
ORD-00801,2024-05-11,CUST-0132,Customer 132,Consumer,Asia Pacific,India,Online,Office Supplies,Printer,3,1058.64,0.08,0.0,2179.58,0.0,Bank Transfer,Cancelled,14,10,No
ORD-00328,2024-05-12,CUST-0149,Customer 149,Consumer,Asia Pacific,Australia,Online,Technology,Wireless Router,7,1092.75,0.02,7496.26,4191.43,3304.83,Bank Transfer,Completed,5,3,No
ORD-01112,2024-05-12,CUST-0292,Customer 292,Small Business,North America,United States,Retail Store,Accessories,USB-C Hub,4,608.27,0.05,2311.43,1857.15,454.28,Bank Transfer,Completed,9,11,Yes
ORD-01280,2024-05-12,CUST-0218,Customer 218,Consumer,Europe,Germany,Online,Furniture,Standing Desk,1,1439.2,0.15,1223.32,724.74,498.58,Credit Card,Completed,9,11,Yes
ORD-00654,2024-05-13,CUST-0110,Customer 110,Consumer,Middle East,Pakistan,Online,Furniture,Conference Table,1,1780.37,0.1,1602.33,1129.37,472.96,Credit Card,Completed,9,3,No
ORD-01448,2024-05-15,CUST-0049,Customer 49,Consumer,Middle East,UAE,Partner,Furniture,Standing Desk,5,1721.67,0.05,8177.93,5654.41,2523.52,Credit Card,Completed,7,4,No
ORD-00380,2024-05-15,CUST-0114,Customer 114,Consumer,Europe,United Kingdom,Retail Store,Technology,Wireless Router,7,1395.49,0.02,9573.06,7268.31,2304.75,Cash,Completed,11,6,No
